dataset,split,image_path,species,health_labels,health_class,bbox
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/acfsca026527.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apple-scab-obst-krankheit-m7akxy.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/scab_large.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/Apple_scab.jpg?t=1473441220256&width=300&height=200&name=Apple_scab.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/6A642AA3-1DB1-4413-B0B6-7FBB68A5904A_original.jpeg?1528657579.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/seriously-unwell-apple-tree-fruit-brown-and-split-yellow-spots-on-leaves-scab-P67H27.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/applescableaf.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/Apple%20scab%20-%20late%20season%20infection%20on%20petiole%20and%20leaf%20underside.JPG.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apple-scab-venturia-inaequalis-germinated-from-a-spore-shower-on-an-apple-leaf-X31BGG.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/AppleScab14.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apple_scab1.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/AppleScab02.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apple-scab-leaf-big.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apples_apple-scab_03_zoom.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apples_apple-scab_02_zoom.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apple-scab-venturia-inaequalis-lesions-mycelium-on-leaves-a8h9nb.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/crabapple%20scab%20Snowdrift%201%20Crab%206-24-16.JPG.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/AppleScab03.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apple_scab2.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/appscab.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/500_F_125294801_k0A2teQwKxZfTV1pcaerZFf9Th04F04q.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/applescabmalus1.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/early_symptoms_of_crabapple_scab_on_prairifire.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/Apple-Scab_1_1.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/image005.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/applescab_lf.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apple-scab-disease-tree-fungus-906x391.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/Apple-Scab1.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/11NovMW_W4-A_4b.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apple_scab.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/schurft.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/Apple_scab_symptoms_on_leaf.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/scab-venturia-inaequalis-development-of-disease-on-the-stem-upper-B359MJ.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/appletree%20leaf.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/img_1920.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/disease-on-fruit-scab-on-apple-tree-j1r0jp.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apples-severely-affected-by-apple-scab-venturia-inaequalis-dgk11a.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/12-20_apple_scab1.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/AppleScab.JPG.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apple-scab-disease.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/Apple_Scab163.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/inaequalis1a.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/branch-with-ill-leaf-of-apple-scab-disease-picture-id928917010?k=6&m=928917010&s=612x612&w=0&h=UY6EBbnGkTzVcp4Tm8myYO7KoIOtrZo3VRDrd91qslo=.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/Apple%20scab%20-%20early%20infection%20on%20leaves.JPG.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/inaequalis1b.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/apple-scab-venturia-inaequalis-early-leaf-infection-and-mycelium-AW0TTX.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Apple Scab Leaf/applescab.jpg,apple,scab,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/guignardia-bidwellii-05.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Black_Rot_of_Grapes1167.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/DCDl_p8UQAAf2hP.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Guignardia_bidwellii_%28black_rot%29_on_grape_1.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/june-9-0181.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Black_Rot_of_Grapes1166.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/fungus_rust.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/35327886795_6f608e0eaa_b.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/01gb.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/220px-Guignardia_bidwellii_08.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Black_rot_on_grape_leaves5.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/image66.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/0gb.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Guignardia_bidwellii_%28black_rot%29_on_grape_4.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/PLPATH-FRU-24_Fig1-black-rot-spots-on-grape-leaf_Page_1.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/apr-2016_bryan_black-rot-leaf.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/DSCN1228.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/150px-Plasmopara_viticola_000.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/00gb.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/02gb.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/image_original.jpeg?1495058317.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/black%20spot%20%2819%29.JPG?itok=mf4II8zq.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/brshoot2_zoom.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/8-21-Anthracnose-shotholing-ANNEMIEK.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/p_319.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/6-14-11%20ANNEMIEK%20blkRotSp.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/072109%20Hartman%20Grape%20black%20rot-fruit%20&%20lvs.JPG.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Concord-Grapes.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/br-ocw-dm.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/br-ocw-phom.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Black_Rot_of_Grapes1317.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/80111791.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/muscals2.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/3_21_14-Caption-Black-Rot-leaf-infection.-265x265.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/black-rot-of-grape_figure-1.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/3_21_14-Caption-Black-Rot-leaf-infection..jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/000gb.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/black_rot-grape_leaf.jpeg.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/2009+07+034+black+rot+leaf+and+berry.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/black-rot-guignardia-bidwellii-leaf-spot-lesions-on-muscadine-grape-BY9J7B.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/black_rot_1.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/image_original.jpeg?1495058318.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/IMG_0830_original.JPG?1472588083.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/bad_grapes21.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/2009+06+069+Downy+mildew.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Guignardia-vigne44.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Black_Rot_of_Grapes1153.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Black_Rot_of_Grapes1154.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Black_Rot_of_Grapes1168.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Black_Rot_of_Grapes152.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/grape%20black%20rot%20on%20leaf_DSC0336.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Black_Rot_of_Grapes1155.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Black_Rot_of_Grapes1157.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/Black_Rot_of_Grapes151.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/black-rot-leaves.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/grape leaf black rot/black-rot-guignardia-bidwellii-leaf-spot-lesions-on-muscadine-grape-x85jjd.jpg,grape,black rot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/IMG_0014.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/blight-leaf-top.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato_early-blight_06_zoom.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potatolb_full_leafx1200.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/cq5dam.web.16-9.8.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/1024px-Phytophthora_infestans_potato_%27Dor%C3%A9%27%2C_aardappelziekte_Dor%C3%A9.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/PHYTIN23.img.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/80109626.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/early-blight-or-targfet-spot-alternaria-solani-lesions-on-a-tomato-ACG8W6.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-blight-phytophora-infestans-close-up-of-infected-leaf-showing-a60hxn.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Potato_Blight_Leaf.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/87A_Pot_Early.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Potato-earlyblight2.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Early_blight_on_tomato_leaves_7871930010-Fairfax.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/2OBH_29_Gardening_early_blight.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/1200px-Late_blight_on_potato_leaf_2.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-blight-leaf.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-early-blight-alternaria-alternata-discreet-lesions-on-a-potato-BY651F.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Blight-leaf-.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/backus-045-potato-blight.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Potato-blight-leaves-B.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/a_solani.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/blight-2x.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/0061.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/21-late%20blight-early%20symptoms%20potato.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/maxresdefault.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Potato-Blight-on-Leaves.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/early%20blight.tom_.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-blight-phytophthora-infestans-showing-infected-leaf-top-surface-bmmrtd.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potatoaltkc.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/IMG_9055.JPG.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Close-up-view-of-blight-lesion-on-leaf-of-potato-c-Blackthorn-Arable-615x346.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/pe-mi-lateblightleaf.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/5688742112_147f33b89d_Phytophthora-Infestans.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/14321627273_58d893c3e2_potato-plant.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potatoearlyblightcloseup_pdc.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato_early-blight_01_zoom.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/fi000294.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/45035_1.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/B2650214-Potato_leaf_blight-SPL.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/eb2.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Leaves-with-early-blight-need-to-be-removed-225x300.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Potato-blight-on-leaf.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/early-blight-cmyk-opt.jpeg.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/early-blight-alternaria-alternata-leaf-spotting-on-potato-leaf-ACG5WF.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/1421_0.jpeg?itok=FMtmgePj.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/00009.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/fac66s01a.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/0042241.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/1573852-Early-Blight-e1515624612559.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/AGS-154646-S-5801.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/early-blight-courtesy-Melanson-MS-State-U-Ext-Bugwood.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/20100816earlyblight.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/alternaria%20%2824%29.JPG.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/earlyblight21.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/27013702151_95bd415ba9_o.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/3785483636_d888419c98_o.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-early-blight-alternaria-alternata-lesions-on-a-potato-leaf-by650f.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Early_Blight_of_Tomato177.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/irish-blight-symptoms-on-potato-leaves-atmf8b.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Early%20Blight%20-%20Potatoes.ashx?w=350.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/15hrt15a1f1.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/2D1A9552.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-early-blight-lesion-on-a-potato-leaf-picture-id81781211.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-blight-phytophora-infestans-close-up-of-infected-leaf-top-surface-a60hxg.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/5816740026_d42ef24413_Phytophthora-Infestans.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Potato_Early_Blight_%26_Late_Blight.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/500px-Tomato_Early_Blight_Leaf.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/1024_x_576_-_alternaria_early_infection_symptoms_spreading.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potatolb_small_leaf_lesionx1200.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato_alternaria_03_zoom.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-early-blight-alternaria-alternata-target-spot-lesions-on-a-by64yw.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato_early-blight_05_zoom.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato_early-blight_04_zoom.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Early-Blight-UK-A.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/fac66s01h.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/Potato-Blight-Infecting-Leaves.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/AF_news_p4_p5_p6_Blight.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-by9j8r.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-early-blight-alternaria-alternata-lesions-on-potato-leaf-XDF64E.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/f1078eef6945e3430829706f84bf70c0.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/18028_1.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-blight-phytophthora-infestans-close-up-of-upper-surface-of-bmmrxd.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potatoearlyblight.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/IMG_0020.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato_alternaria_04_zoom.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/IMG_0022.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/2643371-version%3D1.0%26t%3D1260361493000.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/agriculture-potato-early-blight-leaf-symptoms-on-a-potato-leaf-caused-picture-id586884353.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato_early-blight_02_zoom.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato_early-blight_03_zoom.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-early-blight-alternaria-alternata-target-spot-lesion-on-a-potato-leaf-x63fwh.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/20080710-early%2Bblight%2Blesions%2Bwith%2Byellow%2Bhaloes.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/early-blight-septoria-ls-fig-1.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/EB%20lesions1_opt.jpeg.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-early-blight-alternaria-alternata-lesion-on-a-potato-leaf-X96EFD.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/early-blight-closeup-NCSU.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-blight-damage-on-leaves-caused-by-fungus-phytophthora-picture-id505322893.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/potato-blight-showing-on-potato-plant-leaves-KJ70DB.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/36-early-blight-concentric-rings.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/home-design.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/f204d9b6516c961f48502e0b7ae3f746.jpg,potato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Potato leaf early blight/early_blight1.jpg,potato,early blight,unhealthy,
