dataset,split,image_path,species,health_labels,health_class,bbox
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_183_jpg.rf.c8dc8053ce088ffa3ea57b9a16c953e7.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.5, 0.5, 1.0, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/20220723_200623_jpg.rf.5009007e1871649e82e1147d1ce103c2.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.29150390625, 0.5358072916666666, 0.2119140625, 0.20052083333333334), ('Pothos-Epipremnum-aureum-', 0.63330078125, 0.5188802083333334, 0.11376953125, 0.20638020833333334), ('Pothos-Epipremnum-aureum-', 0.4755859375, 0.744140625, 0.1689453125, 0.21419270833333334)]"
HousePlant,train,datasets/HousePlants/train/images/20240925_135717_jpg.rf.a83aadca4b1131881218b365c05112ad.jpg,Inch-Plant-Tradescantia-zebrina-,,healthy,"[('Inch-Plant-Tradescantia-zebrina-', 0.394287109375, 0.7317708333333334, 0.70458984375, 0.5364583333333334), ('Inch-Plant-Tradescantia-zebrina-', 0.12109375, 0.7532552083333334, 0.0771484375, 0.12044270833333333), ('Inch-Plant-Tradescantia-zebrina-', 0.32177734375, 0.9049479166666666, 0.10009765625, 0.06315104166666667), ('Inch-Plant-Tradescantia-zebrina-', 0.382568359375, 0.9534505208333334, 0.04345703125, 0.09309895833333333), ('Inch-Plant-Tradescantia-zebrina-', 0.470703125, 0.9186197916666666, 0.07373046875, 0.09895833333333333), ('Inch-Plant-Tradescantia-zebrina-', 0.6884765625, 0.6634114583333334, 0.05078125, 0.06705729166666667), ('Inch-Plant-Tradescantia-zebrina-', 0.6416015625, 0.8606770833333334, 0.06591796875, 0.061848958333333336), ('Inch-Plant-Tradescantia-zebrina-', 0.404296875, 0.4466145833333333, 0.0703125, 0.10872395833333333), ('Inch-Plant-Tradescantia-zebrina-', 0.35107421875, 0.576171875, 0.04931640625, 0.10677083333333333), ('Inch-Plant-Tradescantia-zebrina-', 0.240234375, 0.7721354166666666, 0.06103515625, 0.10481770833333333)]"
HousePlant,train,datasets/HousePlants/train/images/20230816_193705_jpg.rf.d0af4a1ed4e7730aedf1c6bfec66444b.jpg,Aloe-Vera-Aloe-barbadensis-,rust,unhealthy,"[('Unhealthy-Rust', 0.4384765625, 0.5423177083333334, 0.37158203125, 0.341796875), ('Aloe-Vera-Aloe-barbadensis-', 0.487060546875, 0.7584635416666666, 0.2705078125, 0.4420572916666667), ('Aloe-Vera-Aloe-barbadensis-', 0.71240234375, 0.4147135416666667, 0.18212890625, 0.4993489583333333), ('Aloe-Vera-Aloe-barbadensis-', 0.631591796875, 0.4973958333333333, 0.095703125, 0.212890625), ('Aloe-Vera-Aloe-barbadensis-', 0.67529296875, 0.6038411458333334, 0.09521484375, 0.12565104166666666), ('Aloe-Vera-Aloe-barbadensis-', 0.728759765625, 0.7509765625, 0.13623046875, 0.17447916666666666)]"
HousePlant,train,datasets/HousePlants/train/images/10050_jpg.rf.8e1bdf7b906cc99945382ae68580e9a3.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.29, 0.359, 0.338, 0.258), ('Pothos-Epipremnum-aureum-', 0.565, 0.262, 0.248, 0.19), ('Pothos-Epipremnum-aureum-', 0.35, 0.532, 0.25, 0.244), ('Pothos-Epipremnum-aureum-', 0.505, 0.56, 0.222, 0.228), ('Pothos-Epipremnum-aureum-', 0.624, 0.596, 0.228, 0.218), ('Pothos-Epipremnum-aureum-', 0.826, 0.264, 0.348, 0.324)]"
HousePlant,train,datasets/HousePlants/train/images/4005_jpg.rf.6b0c3b13edc8b408ef8cac992600377c.jpg,,rust,unhealthy,"[('Unhealthy-Rust', 0.2359375, 0.41875, 0.10625, 0.175), ('Unhealthy-Rust', 0.346875, 0.47291666666666665, 0.128125, 0.1125)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2296_jpeg.rf.a19af1f786d01efb9eadec89421305b4.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.705810546875, 0.7815755208333334, 0.51416015625, 0.4368489583333333), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.327880859375, 0.7711588541666666, 0.3818359375, 0.45703125)]"
HousePlant,train,datasets/HousePlants/train/images/16_jpg.rf.e8150dab5a0043959429e9c01cb95223.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5379061371841155, 0.525727826675694, 0.924187725631769, 0.7995937711577522), ('Spider-Plant-Chloropythum-Comosum-', 0.6155234657039711, 0.2542315504400812, 0.7689530685920578, 0.5084631008801624), ('Spider-Plant-Chloropythum-Comosum-', 0.3064079422382672, 0.7491536899119837, 0.6128158844765343, 0.5016926201760324)]"
HousePlant,train,datasets/HousePlants/train/images/Unhealthy_Aloe-Vera31_png.rf.b7fdca43610fcdec198a0f172cad8641.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.7475609756097561, 0.462390625, 0.31163308589607625, 0.370703125), ('Aloe-Vera-Aloe-barbadensis-', 0.4280911983032874, 0.7101458333333334, 0.32683987274655346, 0.2508437499999999), ('Aloe-Vera-Aloe-barbadensis-', 0.23565217391304347, 0.378984375, 0.17844114528101807, 0.19647395833333334)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2305_jpeg.rf.72ae4b6213c0dd6109e4f7ed210b73f4.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.32763671875, 0.7281901041666666, 0.6552734375, 0.5436197916666666), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.644287109375, 0.8759765625, 0.16455078125, 0.248046875)]"
HousePlant,train,datasets/HousePlants/train/images/late-blight-on-foliage_jpg.rf.daa1f849fd6ed25190d6a79e11c7e363.jpg,,late blight,unhealthy,[]
HousePlant,train,datasets/HousePlants/train/images/20241114_134648_jpg.rf.b031d6be4f6ce1800886b558bb2603d5.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.146240234375, 0.970703125, 0.15087890625, 0.05859375)]"
HousePlant,train,datasets/HousePlants/train/images/web_powderymildewandhowtocontrolit_jpg.rf.77f3b5d21a294594372365c2c81148a5.jpg,,powdery mildew,unhealthy,"[('Unhealthy-Powdery-Mildew', 0.422, 0.5, 0.72, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/4303_jpg.rf.8038b6a009f8d09bf4ec06de77cda68a.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.5, 0.5, 1.0, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/20241110_135708_png.rf.c03f97db845cb82584a63e4e808f2dbc.jpg,Inch-Plant-Tradescantia-zebrina-,,healthy,"[('Inch-Plant-Tradescantia-zebrina-', 0.5748697916666666, 0.50341796875, 0.5, 0.50048828125)]"
HousePlant,train,datasets/HousePlants/train/images/1571440-LGPT-copy_jpg.rf.304fcb2a49f8c3b4ed09487b76ae53e6.jpg,,powdery mildew,unhealthy,"[('Unhealthy-Powdery-Mildew', 0.51708984375, 0.5, 0.802734375, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/10001_jpeg.rf.b616df643bc9cfdfae774559e6449ebb.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.56640625, 0.39208984375, 0.14453125, 0.15087890625), ('Pothos-Epipremnum-aureum-', 0.443359375, 0.38671875, 0.10791015625, 0.07421875), ('Pothos-Epipremnum-aureum-', 0.4912109375, 0.2626953125, 0.10546875, 0.107421875), ('Pothos-Epipremnum-aureum-', 0.34326171875, 0.1748046875, 0.14892578125, 0.083984375), ('Pothos-Epipremnum-aureum-', 0.3828125, 0.275390625, 0.05810546875, 0.056640625), ('Pothos-Epipremnum-aureum-', 0.451171875, 0.53857421875, 0.0947265625, 0.08251953125), ('Pothos-Epipremnum-aureum-', 0.55419921875, 0.54052734375, 0.080078125, 0.06103515625), ('Pothos-Epipremnum-aureum-', 0.42333984375, 0.65087890625, 0.1123046875, 0.08447265625), ('Pothos-Epipremnum-aureum-', 0.50146484375, 0.5830078125, 0.072265625, 0.05517578125), ('Pothos-Epipremnum-aureum-', 0.587890625, 0.59375, 0.0693359375, 0.046875), ('Pothos-Epipremnum-aureum-', 0.4638671875, 0.470703125, 0.05078125, 0.0634765625), ('Pothos-Epipremnum-aureum-', 0.5693359375, 0.0986328125, 0.16455078125, 0.0888671875)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_192_jpg.rf.433e0b850ae954c681a355355b8c87dc.jpg,Spider-Plant-Chloropythum-Comosum-,leaf curl,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5, 0.34667953667953677, 1.0, 0.6933494208494208), ('Unhealthy-Leaf-Curl', 0.7144858611825193, 0.5673166023166023, 0.3739717223650386, 0.353938223938224)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_20241004_104715_jpg.rf.9b2f0624d1eba17157f25e8555fd672d.jpg,Aloe-Vera-Aloe-barbadensis-,sunburn,unhealthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.5296223958333334, 0.200927734375, 0.3209635416666667, 0.40185546875), ('Aloe-Vera-Aloe-barbadensis-', 0.3610026041666667, 0.212646484375, 0.4108072916666667, 0.42529296875), ('Aloe-Vera-Aloe-barbadensis-', 0.6158854166666666, 0.670654296875, 0.19401041666666666, 0.32470703125), ('Unhealthy-Sunburn', 0.6617838541666666, 0.788330078125, 0.061197916666666664, 0.06494140625), ('Aloe-Vera-Aloe-barbadensis-', 0.8151041666666666, 0.628173828125, 0.3697916666666667, 0.33154296875)]"
HousePlant,train,datasets/HousePlants/train/images/20230816_193705_jpg.rf.1c43132985ced13000d11c09538614f4.jpg,Aloe-Vera-Aloe-barbadensis-,rust,unhealthy,"[('Unhealthy-Rust', 0.538330078125, 0.5764973958333334, 0.3603515625, 0.2669270833333333), ('Aloe-Vera-Aloe-barbadensis-', 0.417236328125, 0.734375, 0.2265625, 0.4147135416666667), ('Aloe-Vera-Aloe-barbadensis-', 0.34521484375, 0.2880859375, 0.11474609375, 0.5091145833333334), ('Aloe-Vera-Aloe-barbadensis-', 0.3857421875, 0.4127604166666667, 0.06982421875, 0.2109375), ('Aloe-Vera-Aloe-barbadensis-', 0.308837890625, 0.4775390625, 0.08544921875, 0.11197916666666667), ('Aloe-Vera-Aloe-barbadensis-', 0.208740234375, 0.5716145833333334, 0.123046875, 0.15364583333333334)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_148_jpg.rf.acf8bf5584507da0bc8a0c002127e534.jpg,Spider-Plant-Chloropythum-Comosum-,"leaf curl, dehydration",unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5, 0.5, 1.0, 1.0), ('Unhealthy-Leaf-Curl', 0.5987179487179487, 0.5480769230769231, 0.8025641025641026, 0.9038461538461539), ('Unhealthy-Leaf-Curl', 0.33653846153846156, 0.5166666666666667, 0.5858974358974359, 0.6448717948717949), ('Unhealthy-Dehydration', 0.13974358974358975, 0.2, 0.07564102564102564, 0.08974358974358974)]"
HousePlant,train,datasets/HousePlants/train/images/2_jpg.rf.64b52b47e0d5f0f41d2a8bd786b94178.jpg,Rubber-Fig-Ficus-Elastica-,,healthy,"[('Rubber-Fig-Ficus-Elastica-', 0.5, 0.3828125, 1.0, 0.765625)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_89_jpg.rf.71e90df1465d6ec7eef86c11b3ec9ac1.jpg,Spider-Plant-Chloropythum-Comosum-,leaf curl,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5, 0.49420529801324503, 1.0, 0.8559602649006622), ('Unhealthy-Leaf-Curl', 0.5, 0.5223509933774835, 1.0, 0.5513245033112583), ('Unhealthy-Leaf-Curl', 0.5242290748898678, 0.554635761589404, 0.8590308370044053, 0.5314569536423841), ('Unhealthy-Leaf-Curl', 0.4262114537444934, 0.36920529801324503, 0.7797356828193832, 0.5198675496688742)]"
HousePlant,train,datasets/HousePlants/train/images/20241114_135032_jpg.rf.e8e77c4b449c51e8e7fb70758b9309fa.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.33544921875, 0.6822916666666666, 0.365234375, 0.4856770833333333)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_82_jpg.rf.04324f2e85442cb0e84edb0652a20447.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.5, 0.5, 1.0, 1.0), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.66455078125, 0.575439453125, 0.6708984375, 0.84912109375), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.309326171875, 0.70751953125, 0.61865234375, 0.5849609375), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.52734375, 0.146484375, 0.5302734375, 0.29296875), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.9130859375, 0.653564453125, 0.173828125, 0.44873046875), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.1796875, 0.4072265625, 0.359375, 0.39453125)]"
HousePlant,train,datasets/HousePlants/train/images/powdery-mildew-on-vegetables_1551155012886_jpeg.rf.e39ae82d6ae688a26e32fb5a392a7eb9.jpg,,powdery mildew,unhealthy,"[('Unhealthy-Powdery-Mildew', 0.533125, 0.5232815964523282, 0.48, 0.9445676274944568)]"
HousePlant,train,datasets/HousePlants/train/images/431765958_1881761602265530_7291532450437338271_n_jpg.rf.d4a996e332f802c990be1a648f2572f6.jpg,Rubber-Fig-Ficus-Elastica-,,healthy,"[('Rubber-Fig-Ficus-Elastica-', 0.32107843137254904, 0.5186887254901961, 0.4011437908496732, 0.25857843137254904), ('Rubber-Fig-Ficus-Elastica-', 0.6013071895424836, 0.5906862745098039, 0.27369281045751637, 0.23835784313725492), ('Rubber-Fig-Ficus-Elastica-', 0.9501633986928104, 0.5245098039215687, 0.09967320261437909, 0.08455882352941177), ('Rubber-Fig-Ficus-Elastica-', 0.9440359477124183, 0.47610294117647056, 0.09722222222222222, 0.06556372549019608), ('Rubber-Fig-Ficus-Elastica-', 0.7561274509803921, 0.47089460784313725, 0.0727124183006536, 0.04534313725490196), ('Rubber-Fig-Ficus-Elastica-', 0.8517156862745098, 0.4699754901960784, 0.11437908496732026, 0.0784313725490196), ('Rubber-Fig-Ficus-Elastica-', 0.3292483660130719, 0.21507352941176472, 0.33251633986928103, 0.4056372549019608), ('Rubber-Fig-Ficus-Elastica-', 0.502859477124183, 0.21200980392156862, 0.3700980392156863, 0.33639705882352944), ('Rubber-Fig-Ficus-Elastica-', 0.9530228758169934, 0.585171568627451, 0.09395424836601307, 0.09191176470588236)]"
HousePlant,train,datasets/HousePlants/train/images/Dehydration-9-_jpg.rf.0164c805081cb9f81363c27e16ade1c3.jpg,,dehydration,unhealthy,"[('Unhealthy-Dehydration', 0.5045395590142672, 0.27587890625, 0.10894941634241245, 0.4482421875), ('Unhealthy-Dehydration', 0.6348897535667963, 0.25927734375, 0.125810635538262, 0.35302734375), ('Unhealthy-Dehydration', 0.7788586251621271, 0.38818359375, 0.2146562905317769, 0.3486328125), ('Unhealthy-Dehydration', 0.22243839169909208, 0.6708984375, 0.1932555123216602, 0.3447265625)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_20240930_151556-1-_jpg.rf.f5ab069e55fe48ed3e381c0e310f8c2b.jpg,,sunburn,unhealthy,"[('Unhealthy-Sunburn', 0.43060959792477305, 0.461669921875, 0.4565499351491569, 0.361328125), ('Unhealthy-Sunburn', 0.6339169909208819, 0.694580078125, 0.5894941634241245, 0.3310546875)]"
HousePlant,train,datasets/HousePlants/train/images/-no-1-13-_jpg.rf.966d8d6d88cf6bf49a29ce4ba7e5bec3.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.58036, 0.53872, 0.19005999999999995, 0.14746000000000004), ('Pothos-Epipremnum-aureum-', 0.30528, 0.47107999999999994, 0.17486000000000002, 0.14847999999999997), ('Pothos-Epipremnum-aureum-', 0.68764, 0.38922, 0.15446000000000004, 0.19426), ('Pothos-Epipremnum-aureum-', 0.74714, 0.58092, 0.18394000000000005, 0.16068000000000007), ('Pothos-Epipremnum-aureum-', 0.88546, 0.56262, 0.15574000000000002, 0.09966000000000008), ('Pothos-Epipremnum-aureum-', 0.41967999999999994, 0.36328, 0.25923999999999997, 0.09560000000000002), ('Pothos-Epipremnum-aureum-', 0.50002, 0.28192, 0.21244000000000005, 0.12813999999999998)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2331_jpeg.rf.9df54d467c4875e3ee1bc84d8360b51f.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.3349609375, 0.609375, 0.48193359375, 0.22916666666666666), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.663330078125, 0.7639973958333334, 0.17236328125, 0.4720052083333333)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_193_jpg.rf.e54b9cd7c79b2efac871a180290db5ae.jpg,Spider-Plant-Chloropythum-Comosum-,leaf curl,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5, 0.5, 1.0, 1.0), ('Unhealthy-Leaf-Curl', 0.3515625, 0.521875, 0.703125, 0.95625), ('Unhealthy-Leaf-Curl', 0.665625, 0.49583333333333335, 0.66875, 0.9916666666666667), ('Unhealthy-Leaf-Curl', 0.51640625, 0.5947916666666667, 0.7140625, 0.8104166666666667), ('Unhealthy-Leaf-Curl', 0.34609375, 0.4239583333333333, 0.6921875, 0.8479166666666667)]"
HousePlant,train,datasets/HousePlants/train/images/4005_jpg.rf.7b617562f74be18c8a53f78936f7a834.jpg,,rust,unhealthy,"[('Unhealthy-Rust', 0.753125, 0.37083333333333335, 0.11875, 0.18333333333333332), ('Unhealthy-Rust', 0.6484375, 0.44583333333333336, 0.134375, 0.13333333333333333)]"
HousePlant,train,datasets/HousePlants/train/images/20241002_131148_jpg.rf.c27d873dd9e819c75380c8431f2fb462.jpg,Snake-Plant-Dracaena-trifasciata-,,healthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.42529296875, 0.3961588541666667, 0.19384765625, 0.4016927083333333), ('Snake-Plant-Dracaena-trifasciata-', 0.26904296875, 0.3525390625, 0.2451171875, 0.3717447916666667), ('Snake-Plant-Dracaena-trifasciata-', 0.433349609375, 0.8014322916666666, 0.16650390625, 0.39453125), ('Snake-Plant-Dracaena-trifasciata-', 0.17041015625, 0.5882161458333334, 0.2998046875, 0.3001302083333333)]"
HousePlant,train,datasets/HousePlants/train/images/1797_jpg.rf.bb8728ecd5ce636e154826628a2c4c19.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.49930555555555556, 0.26805555555555555, 0.3472222222222222, 0.5361111111111111), ('Aloe-Vera-Aloe-barbadensis-', 0.2767361111111111, 0.8453703703703703, 0.4909722222222222, 0.30925925925925923)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_20240926_145512_jpg.rf.87bf3cc8d1bf712195d9e262d76ed478.jpg,,sunburn,unhealthy,"[('Unhealthy-Sunburn', 0.5496108949416343, 0.6552734375, 0.9007782101167315, 0.505859375)]"
HousePlant,train,datasets/HousePlants/train/images/10013_jpg.rf.816ec7c4b6c5d20f4ad5afa3893a6eee.jpg,Pothos-Epipremnum-aureum-,sunburn,unhealthy,"[('Pothos-Epipremnum-aureum-', 0.21, 0.719047619047619, 0.3516666666666667, 0.46984126984126984), ('Pothos-Epipremnum-aureum-', 0.12541666666666668, 0.37936507936507935, 0.25083333333333335, 0.42857142857142855), ('Pothos-Epipremnum-aureum-', 0.050416666666666665, 0.6285714285714286, 0.10083333333333333, 0.4126984126984127), ('Pothos-Epipremnum-aureum-', 0.7979166666666667, 0.3396825396825397, 0.39416666666666667, 0.5571428571428572), ('Pothos-Epipremnum-aureum-', 0.5541666666666667, 0.5277777777777778, 0.5166666666666667, 0.9444444444444444), ('Pothos-Epipremnum-aureum-', 0.27458333333333335, 0.15158730158730158, 0.2925, 0.30317460317460315), ('Unhealthy-Sunburn', 0.6929166666666666, 0.5992063492063492, 0.085, 0.19047619047619047), ('Unhealthy-Sunburn', 0.7545833333333334, 0.3047619047619048, 0.0475, 0.10158730158730159)]"
HousePlant,train,datasets/HousePlants/train/images/4095_jpg.rf.82cb4d163037309bb039a0a1e8abef62.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.168212890625, 0.5393880208333334, 0.26318359375, 0.310546875), ('Aloe-Vera-Aloe-barbadensis-', 0.45458984375, 0.5279947916666666, 0.31103515625, 0.41015625), ('Aloe-Vera-Aloe-barbadensis-', 0.328369140625, 0.4993489583333333, 0.1044921875, 0.3463541666666667), ('Aloe-Vera-Aloe-barbadensis-', 0.306884765625, 0.4166666666666667, 0.1181640625, 0.5084635416666666), ('Aloe-Vera-Aloe-barbadensis-', 0.157470703125, 0.447265625, 0.29443359375, 0.439453125), ('Aloe-Vera-Aloe-barbadensis-', 0.2734375, 0.4807942708333333, 0.08056640625, 0.3092447916666667)]"
HousePlant,train,datasets/HousePlants/train/images/Unhealthy_Aloe-Vera7_png.rf.7e0e562a6383252801a595c05ca723f6.jpg,Aloe-Vera-Aloe-barbadensis-,"overwatering, sunburn",unhealthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.6887592788971368, 0.6614583333333334, 0.3181336161187699, 0.12552083333333333), ('Aloe-Vera-Aloe-barbadensis-', 0.3181336161187699, 0.7661458333333333, 0.6065747613997879, 0.14114583333333333), ('Aloe-Vera-Aloe-barbadensis-', 0.6781548250265111, 0.3190104166666667, 0.24602332979851538, 0.3109375), ('Unhealthy-Sunburn', 0.7444326617179216, 0.67109375, 0.20890774125132555, 0.07239583333333334), ('Unhealthy-Overwatering', 0.49522799575821846, 0.77265625, 0.06786850477200425, 0.0390625), ('Unhealthy-Sunburn', 0.8589607635206787, 0.5377604166666666, 0.0911983032873807, 0.034375)]"
HousePlant,train,datasets/HousePlants/train/images/BacterialSpot_8_jpg.rf.a4f5435c0993035b1427e57dc8fb7d9a.jpg,,bacterial spot,unhealthy,[]
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_154_jpg.rf.e52dde67bacdba5ba3c52089aff0b944.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.44677734375, 0.5, 0.8544921875, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/11_png.rf.b0d33989417f52a30cd22f7b6978e0b4.jpg,Philippine-Evergreen-Aglaonema-Commutatum-,,healthy,"[('Philippine-Evergreen-Aglaonema-Commutatum-', 0.5, 0.49083, 1.0, 0.90167)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2269_jpeg.rf.b2dce510abebfc40b4dcee7f8bf7fac4.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.425048828125, 0.5787760416666666, 0.64892578125, 0.8424479166666666)]"
HousePlant,train,datasets/HousePlants/train/images/1282_jpg.rf.31bab9b3144995305d1f71c9374753f3.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.7412037037037037, 0.44212962962962965, 0.5083333333333333, 0.8527777777777777), ('Aloe-Vera-Aloe-barbadensis-', 0.3162037037037037, 0.4273148148148148, 0.6324074074074074, 0.8546296296296296)]"
HousePlant,train,datasets/HousePlants/train/images/Unhealthy_Aloe-Vera15_png.rf.dbd359981def90fd0f00e685dc2017f5.jpg,Aloe-Vera-Aloe-barbadensis-,"overwatering, sunburn",unhealthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.5376458112407211, 0.49557291666666664, 0.3987274655355249, 0.16197916666666667), ('Unhealthy-Sunburn', 0.5779427359490986, 0.4479166666666667, 0.2682926829268293, 0.05572916666666667), ('Aloe-Vera-Aloe-barbadensis-', 0.7020148462354189, 0.30625, 0.5577942735949099, 0.2890625), ('Unhealthy-Overwatering', 0.707847295864263, 0.3411458333333333, 0.11770943796394485, 0.06145833333333333), ('Unhealthy-Sunburn', 0.8950159066808059, 0.20442708333333334, 0.088016967126193, 0.041666666666666664), ('Unhealthy-Sunburn', 0.6288441145281018, 0.40078125, 0.10392364793213149, 0.06302083333333333), ('Unhealthy-Overwatering', 0.34994697773064687, 0.51015625, 0.0784729586426299, 0.0296875)]"
HousePlant,train,datasets/HousePlants/train/images/35_jpg.rf.27640d1f4fcad5b353dd23a893ac1136.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.2712545126353791, 0.18009478672985782, 0.23796931407942234, 0.24644549763033174), ('Spider-Plant-Chloropythum-Comosum-', 0.5410740072202166, 0.3926878808395396, 0.33717509025270753, 0.3114421123899797), ('Spider-Plant-Chloropythum-Comosum-', 0.6267960288808664, 0.8188896411645227, 0.5194404332129964, 0.3595125253893026)]"
HousePlant,train,datasets/HousePlants/train/images/4732_jpg.rf.2e08a0569b05909cc0ffd79679b18d1f.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.662109375, 0.4723650385604113, 0.3046875, 0.061696658097686374), ('Aloe-Vera-Aloe-barbadensis-', 0.3544921875, 0.5295629820051414, 0.185546875, 0.16066838046272494), ('Aloe-Vera-Aloe-barbadensis-', 0.3544921875, 0.4235218508997429, 0.18994140625, 0.13431876606683804), ('Aloe-Vera-Aloe-barbadensis-', 0.6923828125, 0.38174807197943444, 0.3330078125, 0.11889460154241645), ('Aloe-Vera-Aloe-barbadensis-', 0.64501953125, 0.42287917737789205, 0.2939453125, 0.09897172236503857), ('Aloe-Vera-Aloe-barbadensis-', 0.5322265625, 0.3258354755784062, 0.06591796875, 0.2493573264781491), ('Aloe-Vera-Aloe-barbadensis-', 0.4912109375, 0.30719794344473006, 0.02880859375, 0.29241645244215936), ('Aloe-Vera-Aloe-barbadensis-', 0.4248046875, 0.22879177377892032, 0.0634765625, 0.27892030848329047), ('Aloe-Vera-Aloe-barbadensis-', 0.30712890625, 0.2879177377892031, 0.31982421875, 0.33161953727506427)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_215_jpg.rf.2916f61bae838cde5a765eaf60ee6fc1.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.5, 0.38671875, 1.0, 0.7734375), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.4853515625, 0.357421875, 0.939453125, 0.71484375)]"
HousePlant,train,datasets/HousePlants/train/images/313_jpg.rf.f9ff523943cc54f7759d27d64790c82c.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.6748046875, 0.6051432291666666, 0.650390625, 0.2819010416666667), ('Aloe-Vera-Aloe-barbadensis-', 0.39892578125, 0.3857421875, 0.4443359375, 0.7701822916666666), ('Aloe-Vera-Aloe-barbadensis-', 0.302734375, 0.404296875, 0.595703125, 0.7981770833333334)]"
